,Unnamed: 0,id,x,y,date,R1dmed,R1dmean,R1error,R2error,sunrise,sunrise.hours,sunset,sunset.hours,diel,revisits,day,avg_distance
128,129,Bertha,143.6526866997383,-38.49579389683642,27/08/2021 4:00,91.45589719,111.3900929,False,False,27/08/2021 6:56,-2.934166667,27/08/2021 17:59,-13.99777778,night,47,27-Aug-2021,101.01391881540529
129,130,Bertha,143.65351309997388,-38.49643130397221,27/08/2021 5:00,227.9506668,202.8071419,False,False,27/08/2021 6:56,-1.934166667,27/08/2021 17:59,-12.99777778,night,37,27-Aug-2021,275.6599749869117
130,131,Bertha,143.65063450003635,-38.49540710242331,27/08/2021 6:00,0.0,118.439098,False,False,27/08/2021 6:56,-0.934166667,27/08/2021 17:59,-11.99777778,night,30,27-Aug-2021,28.894718799731873
131,132,Bertha,143.65170040021346,-38.49321930089013,27/08/2021 15:00,258.8878075,194.2386279,False,False,27/08/2021 6:56,8.065833333,27/08/2021 17:59,-2.997777778,day,56,27-Aug-2021,51.503304670583915
132,133,Bertha,143.65178999963462,-38.493677895463165,27/08/2021 16:00,211.1667741,126.4343193,False,False,27/08/2021 6:56,9.065833333,27/08/2021 17:59,-1.997777778,day,63,27-Aug-2021,45.476372593951815
133,134,Bertha,143.65049599995322,-38.49545600044255,27/08/2021 21:00,50.52512949,117.3424438,False,False,27/08/2021 6:56,-9.934166667,27/08/2021 17:59,3.002222222,night,23,27-Aug-2021,51.51354131703958
134,135,Bertha,143.64993229963528,-38.495594200911476,27/08/2021 22:00,85.96091064,162.9576146,False,False,27/08/2021 6:56,-8.934166667,27/08/2021 17:59,4.002222222,night,4,27-Aug-2021,162.0883690820348
135,136,Bertha,143.64960469946232,-38.494156899322434,27/08/2021 23:00,170.5615291,151.012313,False,False,27/08/2021 6:56,-7.934166667,27/08/2021 17:59,5.002222222,night,5,27-Aug-2021,76.89271829257716
136,137,Bertha,143.6504985001486,-38.495350995964706,28/08/2021 1:00,83.33853765,107.4510509,False,False,28/08/2021 6:54,-5.910277778,28/08/2021 18:00,-17.01222222,night,27,28-Aug-2021,116.61118037974285
137,138,Bertha,143.6514845998608,-38.494641796780144,28/08/2021 2:00,54.6109,26.13453415,False,False,28/08/2021 6:54,-4.910277778,28/08/2021 18:00,-16.01222222,night,16,28-Aug-2021,151.17652084494384
138,139,Bertha,143.65109110019762,-38.495968099662456,28/08/2021 3:00,147.487177,145.0785186,False,False,28/08/2021 6:54,-3.910277778,28/08/2021 18:00,-15.01222222,night,25,28-Aug-2021,18.14338333231715
139,140,Bertha,143.65091010067806,-38.49604860364172,28/08/2021 4:00,213.238,160.7918037,False,False,28/08/2021 6:54,-2.910277778,28/08/2021 18:00,-14.01222222,night,23,28-Aug-2021,233.12693696516342
140,141,Bertha,143.65079550035077,-38.49395040398237,28/08/2021 5:00,19.3298,94.29882871,False,False,28/08/2021 6:54,-1.910277778,28/08/2021 18:00,-13.01222222,night,37,28-Aug-2021,118.9261763301963
141,142,Bertha,143.6517236004918,-38.4931656976736,28/08/2021 6:00,106.2903835,155.7460806,False,False,28/08/2021 6:54,-0.910277778,28/08/2021 18:00,-12.01222222,night,58,28-Aug-2021,8.79828128248119
142,143,Bertha,143.6520969002755,-38.49269479516469,28/08/2021 13:00,170.5342651,204.4405451,False,False,28/08/2021 6:54,6.089722222,28/08/2021 18:00,-5.012222222,day,17,28-Aug-2021,72.95948443264935
143,144,Bertha,143.6517384000781,-38.49328860043696,28/08/2021 14:00,71.08766833,131.6412809,False,False,28/08/2021 6:54,7.089722222,28/08/2021 18:00,-4.012222222,day,63,28-Aug-2021,39.98043986841222
144,145,Bertha,143.6510441998728,-38.49611779904607,28/08/2021 22:00,176.8048142,215.1582563,False,False,28/08/2021 6:54,-8.910277778,28/08/2021 18:00,3.987777778,night,23,28-Aug-2021,93.80911795197977
145,146,Bertha,143.64999640004896,-38.49592780251165,28/08/2021 23:00,212.3073959,263.4768703,False,False,28/08/2021 6:54,-7.910277778,28/08/2021 18:00,4.987777778,night,6,28-Aug-2021,85.63703781509128
146,147,Bertha,143.65084530008846,-38.495540396702616,29/08/2021 0:00,99.79811513,189.8948118,False,False,29/08/2021 6:53,-6.885833333,29/08/2021 18:01,-18.02694444,night,33,29-Aug-2021,209.11537670930167
147,148,Bertha,143.65563900006185,-38.49549020226978,29/08/2021 2:00,334.1227228,302.3274151,False,False,29/08/2021 6:53,-4.885833333,29/08/2021 18:01,-16.02694444,night,34,29-Aug-2021,1.6029769493062993
148,149,Bertha,143.655674000377,-38.495481398285655,29/08/2021 4:00,331.1005009,295.3551268,False,False,29/08/2021 6:53,-2.885833333,29/08/2021 18:01,-14.02694444,night,34,29-Aug-2021,141.21925842898546
149,150,Bertha,143.65415219957373,-38.49504769832711,29/08/2021 5:00,84.5305,133.8145344,False,False,29/08/2021 6:53,-1.885833333,29/08/2021 18:01,-13.02694444,night,24,29-Aug-2021,36.021466538549284
150,151,Bertha,143.65177430012076,-38.49324580073142,29/08/2021 13:00,254.639533,187.8872835,False,False,29/08/2021 6:53,6.114166667,29/08/2021 18:01,-5.026944444,day,59,29-Aug-2021,9.345943568148476
151,152,Bertha,143.6517571000439,-38.493328901733065,29/08/2021 14:00,213.2365614,200.6665472,False,False,29/08/2021 6:53,7.114166667,29/08/2021 18:01,-4.026944444,day,63,29-Aug-2021,18.590254501046044
152,153,Bertha,143.65186429947764,-38.493824200446056,29/08/2021 17:00,146.0798242,161.2832506,False,False,29/08/2021 6:53,10.11416667,29/08/2021 18:01,-1.026944444,day,43,29-Aug-2021,29.598021843756616
153,154,Bertha,143.65312359945798,-38.4934266954337,29/08/2021 21:00,210.9412066,168.5544753,False,False,29/08/2021 6:53,-9.885833333,29/08/2021 18:01,2.973055556,night,27,29-Aug-2021,317.2413022273093
154,155,Bertha,143.6536014001205,-38.49625979802325,29/08/2021 22:00,192.0362913,167.34719,False,False,29/08/2021 6:53,-8.885833333,29/08/2021 18:01,3.973055556,night,39,29-Aug-2021,207.28355346562074
155,156,Bertha,143.65576020047502,-38.49547970366869,29/08/2021 23:00,332.4803562,242.9248849,False,False,29/08/2021 6:53,-7.885833333,29/08/2021 18:01,4.973055556,night,32,29-Aug-2021,644.2826197371695
156,157,Bertha,143.64843250037018,-38.49475630012009,30/08/2021 0:00,420.0476207,415.7248947,False,False,30/08/2021 6:51,-6.861388889,30/08/2021 18:02,-18.04138889,night,1,30-Aug-2021,281.55391504461613
157,158,Bertha,143.6515092000233,-38.495522304032,30/08/2021 1:00,148.6834918,174.6161238,False,False,30/08/2021 6:51,-5.861388889,30/08/2021 18:02,-17.04138889,night,39,30-Aug-2021,48.443962309839726
158,159,Bertha,143.6519954996063,-38.495733002949,30/08/2021 2:00,114.240141,159.7448838,False,False,30/08/2021 6:51,-4.861388889,30/08/2021 18:02,-16.04138889,night,34,30-Aug-2021,331.8219482832679
159,160,Bertha,143.65579160013098,-38.49554489888096,30/08/2021 3:00,287.7240108,301.2607398,False,False,30/08/2021 6:51,-3.861388889,30/08/2021 18:02,-15.04138889,night,34,30-Aug-2021,80.22435535044367
160,161,Bertha,143.6550938995657,-38.495074101461945,30/08/2021 4:00,266.9786,272.0412327,False,False,30/08/2021 6:51,-2.861388889,30/08/2021 18:02,-14.04138889,night,12,30-Aug-2021,26.534007273702258
161,162,Bertha,143.65526800043517,-38.49527010044339,30/08/2021 5:00,290.489523,321.1770746,False,False,30/08/2021 6:51,-1.861388889,30/08/2021 18:02,-13.04138889,night,22,30-Aug-2021,245.3357968536407
162,163,Bertha,143.65249039975456,-38.494924300089174,30/08/2021 6:00,45.7556,120.4517428,False,False,30/08/2021 6:51,-0.861388889,30/08/2021 18:02,-12.04138889,night,28,30-Aug-2021,191.876860773541
163,164,Bertha,143.65179899993186,-38.49328339825241,30/08/2021 7:00,75.71268998,81.48240313,False,False,30/08/2021 6:51,0.138611111,30/08/2021 18:02,-11.04138889,day,63,30-Aug-2021,20.65114231142941
164,165,Bertha,143.65157729954325,-38.493348598407245,30/08/2021 8:00,74.65696363,98.03449767,False,False,30/08/2021 6:51,1.138611111,30/08/2021 18:02,-10.04138889,day,65,30-Aug-2021,3.9564481983319686
165,166,Bertha,143.651798700019,-38.49331010152069,30/08/2021 13:00,2.423,112.6181516,False,False,30/08/2021 6:51,6.138611111,30/08/2021 18:02,-5.041388889,day,63,30-Aug-2021,97.00047135677977
166,167,Bertha,143.6525758995006,-38.49393499863823,30/08/2021 14:00,95.25892207,25.39902088,False,False,30/08/2021 6:51,7.138611111,30/08/2021 18:02,-4.041388889,day,28,30-Aug-2021,15.288323446444076
167,168,Bertha,143.6528126997273,-38.493271995871545,30/08/2021 19:00,88.73445817,95.02680813,False,False,30/08/2021 6:51,-11.86138889,30/08/2021 18:02,0.958611111,night,28,30-Aug-2021,319.48756930226466
168,169,Bertha,143.64722020064616,-38.48955510389456,30/08/2021 21:00,674.1075845,687.1630041,False,False,30/08/2021 6:51,-9.861388889,30/08/2021 18:02,2.958611111,night,12,30-Aug-2021,610.7228116110704
169,170,Bertha,143.6512598996982,-38.494048302082916,30/08/2021 22:00,115.1524,118.5037572,False,False,30/08/2021 6:51,-8.861388889,30/08/2021 18:02,3.958611111,night,35,30-Aug-2021,209.78106859471552
170,171,Bertha,143.65263049962837,-38.49560109639684,30/08/2021 23:00,28.16380225,171.6202137,False,False,30/08/2021 6:51,-7.861388889,30/08/2021 18:02,4.958611111,night,46,30-Aug-2021,266.0354930180553
171,172,Bertha,143.65567989994733,-38.49562360342493,31/08/2021 0:00,98.16802885,287.7295972,False,False,31/08/2021 6:50,-6.836666667,31/08/2021 18:03,-18.05583333,night,36,31-Aug-2021,27.417353178685854
172,173,Bertha,143.6559149003525,-38.49578760379402,31/08/2021 1:00,121.1263764,288.416889,False,False,31/08/2021 6:50,-5.836666667,31/08/2021 18:03,-17.05583333,night,34,31-Aug-2021,117.60849967580117
173,174,Bertha,143.6545667996574,-38.495795301927515,31/08/2021 2:00,26.427,178.7780005,False,False,31/08/2021 6:50,-4.836666667,31/08/2021 18:03,-16.05583333,night,28,31-Aug-2021,31.381903874952876
174,175,Bertha,143.65491509939085,-38.49586599549246,31/08/2021 3:00,46.31164134,187.1575781,False,False,31/08/2021 6:50,-3.836666667,31/08/2021 18:03,-15.05583333,night,24,31-Aug-2021,60.62333111355094
175,176,Bertha,143.65527580005278,-38.49539919810136,31/08/2021 4:00,65.04694416,172.5504303,False,False,31/08/2021 6:50,-2.836666667,31/08/2021 18:03,-14.05583333,night,29,31-Aug-2021,39.66983874780963
176,177,Bertha,143.65438720005235,-38.495247002798195,31/08/2021 6:00,60.10048546,73.6796704,False,False,31/08/2021 6:50,-0.836666667,31/08/2021 18:03,-12.05583333,night,16,31-Aug-2021,1.7658688540300171
177,178,Bertha,143.654254299572,-38.49544370344793,31/08/2021 20:00,56.2852,27.12742824,False,False,31/08/2021 6:50,-10.83666667,31/08/2021 18:03,1.944166667,night,25,31-Aug-2021,16.78725430415648
178,179,Bertha,143.654442800445,-38.495413299690675,31/08/2021 21:00,21.41972237,21.08810194,False,False,31/08/2021 6:50,-9.836666667,31/08/2021 18:03,2.944166667,night,19,31-Aug-2021,188.65732594490686
179,180,Bertha,143.65630879965542,-38.49627230114665,31/08/2021 22:00,182.9937838,178.3009467,False,False,31/08/2021 6:50,-8.836666667,31/08/2021 18:03,3.944166667,night,8,31-Aug-2021,34.01060992270814
180,181,Bertha,143.65654839939558,-38.49651399658811,31/08/2021 23:00,214.371301,230.0594865,False,False,31/08/2021 6:50,-7.836666667,31/08/2021 18:03,4.944166667,night,7,31-Aug-2021,33.848773706501994
181,182,Bertha,143.6564273000688,-38.49622430069339,1/09/2021 0:00,171.171034,224.6755424,False,False,1/09/2021 6:48,-6.811944444,1/09/2021 18:04,-18.07027778,night,8,01-Sep-2021,183.6886222866194
182,183,Bertha,143.65468190049629,-38.49529870336529,1/09/2021 1:00,56.45017841,59.1012566,False,False,1/09/2021 6:48,-5.811944444,1/09/2021 18:04,-17.07027778,night,17,01-Sep-2021,274.6633608033694
183,184,Bertha,143.6515538997759,-38.49558009929185,1/09/2021 2:00,325.1286,216.4451561,False,False,1/09/2021 6:48,-4.811944444,1/09/2021 18:04,-16.07027778,night,36,01-Sep-2021,115.00766308844328
184,185,Bertha,143.65281930003084,-38.49587070152242,1/09/2021 3:00,218.5765983,158.149271,False,False,1/09/2021 6:48,-3.811944444,1/09/2021 18:04,-15.07027778,night,45,01-Sep-2021,266.7555854718194
185,186,Bertha,143.6558591998903,-38.49561110167072,1/09/2021 4:00,103.424237,214.2771469,False,False,1/09/2021 6:48,-2.811944444,1/09/2021 18:04,-14.07027778,night,33,01-Sep-2021,21.83260636359208
186,187,Bertha,143.65572700014823,-38.49544410190135,1/09/2021 5:00,249.6163338,201.8979514,False,False,1/09/2021 6:48,-1.811944444,1/09/2021 18:04,-13.07027778,night,31,01-Sep-2021,50.27519674033349
187,188,Bertha,143.65526639972768,-38.495171901392055,1/09/2021 6:00,215.685,155.9135917,False,False,1/09/2021 6:48,-0.811944444,1/09/2021 18:04,-12.07027778,night,17,01-Sep-2021,210.96138250779117
188,189,Bertha,143.6528572998828,-38.49500710216698,1/09/2021 7:00,77.4169,77.64738938,False,False,1/09/2021 6:48,0.188055556,1/09/2021 18:04,-11.07027778,day,31,01-Sep-2021,90.03377456076699
189,190,Bertha,143.65172100034584,-38.49365289739256,1/09/2021 9:00,33.86972643,206.0159538,False,False,1/09/2021 6:48,2.188055556,1/09/2021 18:04,-9.070277778,day,67,01-Sep-2021,11.286988488256283
190,191,Bertha,143.65191030024548,-38.49338659925534,1/09/2021 12:00,0.0,199.9228262,False,False,1/09/2021 6:48,5.188055556,1/09/2021 18:04,-6.070277778,day,61,01-Sep-2021,34.65635963293342
191,192,Bertha,143.65169309989915,-38.4931251952021,1/09/2021 13:00,29.90209123,223.6421564,False,False,1/09/2021 6:48,6.188055556,1/09/2021 18:04,-5.070277778,day,56,01-Sep-2021,1.0541555113893362
192,193,Bertha,143.6517463004962,-38.493163903974306,1/09/2021 19:00,55.88718256,240.0124368,False,False,1/09/2021 6:48,-11.81194444,1/09/2021 18:04,0.929722222,night,58,01-Sep-2021,236.9264771230053
193,194,Bertha,143.65261550017374,-38.4951859968694,1/09/2021 20:00,92.87,142.2262084,False,False,1/09/2021 6:48,-10.81194444,1/09/2021 18:04,1.929722222,night,40,01-Sep-2021,138.05816887299142
194,195,Bertha,143.6557242005318,-38.49565340321379,1/09/2021 22:00,133.9628419,252.736258,False,False,1/09/2021 6:48,-8.811944444,1/09/2021 18:04,3.929722222,night,36,01-Sep-2021,11.08400532038879
195,196,Bertha,143.65584750000122,-38.495677500100435,1/09/2021 23:00,108.2252129,299.354542,False,False,1/09/2021 6:48,-7.811944444,1/09/2021 18:04,4.929722222,night,33,01-Sep-2021,113.32579507529847
196,197,Bertha,143.65623100031837,-38.494702103081025,2/09/2021 0:00,62.23526006,286.0134012,False,False,2/09/2021 6:47,-6.786944444,2/09/2021 18:05,-18.08472222,night,4,02-Sep-2021,70.0235077767822
197,198,Bertha,143.65563359998455,-38.494280803572245,2/09/2021 1:00,92.87,226.3207016,False,False,2/09/2021 6:47,-5.786944444,2/09/2021 18:05,-17.08472222,night,4,02-Sep-2021,10.041872659688876
198,199,Bertha,143.6555188995329,-38.4942883975023,2/09/2021 2:00,84.3195748,222.7684359,False,False,2/09/2021 6:47,-4.786944444,2/09/2021 18:05,-16.08472222,night,4,02-Sep-2021,86.61671519021212
199,200,Bertha,143.65580200024144,-38.495036295155,2/09/2021 3:00,12.2679,259.9074223,False,False,2/09/2021 6:47,-3.786944444,2/09/2021 18:05,-15.08472222,night,14,02-Sep-2021,56.84655339065445
200,201,Bertha,143.65527280004844,-38.49533509737621,2/09/2021 4:00,72.23959742,218.134356,False,False,2/09/2021 6:47,-2.786944444,2/09/2021 18:05,-14.08472222,night,27,02-Sep-2021,44.84219662886832
201,202,Bertha,143.65573239981276,-38.49551599581515,2/09/2021 5:00,142.3784697,249.7066526,False,False,2/09/2021 6:47,-1.786944444,2/09/2021 18:05,-13.08472222,night,34,02-Sep-2021,199.9025033062985
202,203,Bertha,143.6534534000575,-38.49532849815809,2/09/2021 6:00,110.794,90.84589932,False,False,2/09/2021 6:47,-0.786944444,2/09/2021 18:05,-12.08472222,night,40,02-Sep-2021,29.68257412018518
203,204,Bertha,143.65172730006668,-38.493340695152966,2/09/2021 15:00,114.725,206.7522933,False,False,2/09/2021 6:47,8.213055556,2/09/2021 18:05,-3.084722222,day,62,02-Sep-2021,33.925834863320944
204,205,Bertha,143.65169140006358,-38.492730102453955,2/09/2021 17:00,199.7424731,276.0816714,False,False,2/09/2021 6:47,10.21305556,2/09/2021 18:05,-1.084722222,day,32,02-Sep-2021,106.19127110901988
205,206,Bertha,143.64674240009427,-38.48994630059642,2/09/2021 22:00,671.8228671,782.2147471,False,False,2/09/2021 6:47,-8.786944444,2/09/2021 18:05,3.915277778,night,14,02-Sep-2021,315.71931978572786
206,207,Bertha,143.649163199552,-38.492060402387274,2/09/2021 23:00,356.15457,450.9780917,False,False,2/09/2021 6:47,-7.786944444,2/09/2021 18:05,4.915277778,night,6,02-Sep-2021,265.570348656133
207,208,Bertha,143.65086409962882,-38.49404449993848,3/09/2021 0:00,95.61462323,209.115827,False,False,3/09/2021 6:45,-6.761666667,3/09/2021 18:05,-18.09916667,night,35,03-Sep-2021,86.23557509369031
208,209,Bertha,143.65013039944506,-38.494565095338125,3/09/2021 1:00,143.2082,257.6602057,False,False,3/09/2021 6:45,-5.761666667,3/09/2021 18:05,-17.09916667,night,17,03-Sep-2021,325.8371243576339
209,210,Bertha,143.65372679991185,-38.49535730324217,3/09/2021 2:00,0.0,145.9656636,False,False,3/09/2021 6:45,-4.761666667,3/09/2021 18:05,-16.09916667,night,31,03-Sep-2021,106.66513606844552
210,211,Bertha,143.65478059956172,-38.49584460237676,3/09/2021 3:00,106.6928591,262.6244341,False,False,3/09/2021 6:45,-3.761666667,3/09/2021 18:05,-15.09916667,night,26,03-Sep-2021,96.69957503007721
211,212,Bertha,143.6558621999796,-38.4956540019864,3/09/2021 4:00,189.2266843,313.7902157,False,False,3/09/2021 6:45,-2.761666667,3/09/2021 18:05,-14.09916667,night,33,03-Sep-2021,17.40987445539641
212,213,Bertha,143.65567749996526,-38.49559460083072,3/09/2021 5:00,172.247023,282.9284968,False,False,3/09/2021 6:45,-1.761666667,3/09/2021 18:05,-13.09916667,night,35,03-Sep-2021,48.82056592839772
213,214,Bertha,143.6552185002009,-38.49534299658987,3/09/2021 6:00,130.1770378,212.217025,False,False,3/09/2021 6:45,-0.761666667,3/09/2021 18:05,-12.09916667,night,23,03-Sep-2021,42.2357373340967
214,215,Bertha,143.655667199665,-38.495485895383226,3/09/2021 7:00,169.9221323,228.0494085,False,False,3/09/2021 6:45,0.238333333,3/09/2021 18:05,-11.09916667,day,34,03-Sep-2021,428.2810886485011
215,216,Bertha,143.65165779999032,-38.49325949532344,3/09/2021 8:00,144.432755,222.6288847,False,False,3/09/2021 6:45,1.238333333,3/09/2021 18:05,-10.09916667,day,58,03-Sep-2021,14.986922957921026
216,217,Bertha,143.65182870024665,-38.49327320183326,3/09/2021 9:00,132.2606124,257.1772244,False,False,3/09/2021 6:45,2.238333333,3/09/2021 18:05,-9.099166667,day,60,03-Sep-2021,14.712997801814076
217,218,Bertha,143.65154299940926,-38.49313229878614,3/09/2021 11:00,161.2283144,337.6453477,False,False,3/09/2021 6:45,4.238333333,3/09/2021 18:05,-7.099166667,day,55,03-Sep-2021,49.5504326868255
218,219,Bertha,143.657218799528,-38.4960979982919,3/09/2021 23:00,156.1204237,273.3603399,False,False,3/09/2021 6:45,-7.761666667,3/09/2021 18:05,4.900833333,night,2,03-Sep-2021,168.3354308305079
219,220,Bertha,143.6591475000941,-38.49614489759568,4/09/2021 0:00,314.6460855,450.067699,False,False,4/09/2021 6:44,-6.736388889,4/09/2021 18:06,-18.11361111,night,1,04-Sep-2021,2.666136995687375
220,221,Bertha,143.65912040001317,-38.49615600086024,4/09/2021 1:00,310.5981885,460.1830178,False,False,4/09/2021 6:44,-5.736388889,4/09/2021 18:06,-17.11361111,night,1,04-Sep-2021,224.454478265858
221,222,Bertha,143.65655599954627,-38.49632039878779,4/09/2021 2:00,118.6091204,273.3423241,False,False,4/09/2021 6:44,-4.736388889,4/09/2021 18:06,-16.11361111,night,8,04-Sep-2021,124.58823583089415
222,223,Bertha,143.65570219986324,-38.49542069819099,4/09/2021 3:00,11.95862925,167.1578653,False,False,4/09/2021 6:44,-3.736388889,4/09/2021 18:06,-15.11361111,night,31,04-Sep-2021,5.6312531026306445
223,224,Bertha,143.65565119993624,-38.49545179540044,4/09/2021 4:00,7.737,149.238251,False,False,4/09/2021 6:44,-2.736388889,4/09/2021 18:06,-14.11361111,night,32,04-Sep-2021,8.558027141602171
224,225,Bertha,143.6556117998267,-38.4955223992629,4/09/2021 5:00,7.737,129.0897074,False,False,4/09/2021 6:44,-1.736388889,4/09/2021 18:06,-13.11361111,night,35,04-Sep-2021,42.57061818059606
225,226,Bertha,143.6551284999734,-38.49557539541076,4/09/2021 6:00,12.402,74.96277375,False,False,4/09/2021 6:44,-0.736388889,4/09/2021 18:06,-12.11361111,night,29,04-Sep-2021,139.13805411456894
